blank,,,,,50 ul10_3,,50 ul10_4,,50 ul10_5,,50 ul10_6,,50 ul10_7,,50 ul10_8,,50 ul10_9,,50 ul10_10,,50 ul10_11,,50 ul10_12,,50 ul10_13,,50 ul10_14,,50 ul10_15,,50 ul10_16,,50 ul10_17,,50 ul10_18,,50 ul10_19,,50 ul10_20,,50 ul10_21,,50 ul10_22,,50 ul10_23,,50 ul10_24,,,Wavelength (nm),Abs,Abs,Abs,Abs,Abs,Abs,Abs,Abs,Abs
Wavelength (nm),Abs,Abs,Abs,Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,,799.9904175,0.002851621,0.001112942,0.002207513,0.001254692,0.001485337,0.002947285,0.001837956,0.001519469,0.001141517
354.989502,0.000357814,0.059444103,0.059068955,0.058726933,354.989502,0.058968872,354.989502,0.059168734,354.989502,0.059209019,354.989502,0.059094608,354.989502,0.059231654,354.989502,0.058921672,354.989502,0.058895435,354.989502,0.058617655,354.989502,0.058829032,354.989502,0.058710605,354.989502,0.058738489,354.989502,0.059003595,354.989502,0.05912688,354.989502,0.059183773,354.989502,0.058610309,354.989502,0.059092801,354.989502,0.05864349,354.989502,0.058655165,354.989502,0.059101254,354.989502,0.05873099,354.989502,0.058904979,354.989502,0.059133403,,354.0180969,0.065959752,0.064326465,0.065597273,0.065160073,0.064890914,0.065193936,0.065092795,0.065848611,0.065053552
354.0180969,0.000629122,0.06594038,0.065959752,0.065665193,354.0180969,0.065600879,354.0180969,0.064326465,354.0180969,0.065518186,354.0180969,0.065425999,354.0180969,0.065597273,354.0180969,0.065312371,354.0180969,0.065751024,354.0180969,0.065160073,354.0180969,0.064497456,354.0180969,0.064981818,354.0180969,0.064890914,354.0180969,0.064812526,354.0180969,0.065383598,354.0180969,0.065193936,354.0180969,0.065224439,354.0180969,0.065692931,354.0180969,0.065092795,354.0180969,0.0652427,354.0180969,0.065199956,354.0180969,0.065848611,354.0180969,0.065573879,354.0180969,0.065053552,,353.0077515,0.072847359,0.071911961,0.070757583,0.071606047,0.071473308,0.072104976,0.071227685,0.071327679,0.070878118
353.0077515,0.000454251,0.072931856,0.072847359,0.071568653,353.0077515,0.072151154,353.0077515,0.071911961,353.0077515,0.071601555,353.0077515,0.07163883,353.0077515,0.070757583,353.0077515,0.072370507,353.0077515,0.072068423,353.0077515,0.071606047,353.0077515,0.072263069,353.0077515,0.07172823,353.0077515,0.071473308,353.0077515,0.072504044,353.0077515,0.072036617,353.0077515,0.072104976,353.0077515,0.071719527,353.0077515,0.070690833,353.0077515,0.071227685,353.0077515,0.071933135,353.0077515,0.07195574,353.0077515,0.071327679,353.0077515,0.071678154,353.0077515,0.070878118,,351.9972229,0.081756994,0.080980994,0.080883555,0.080935486,0.080755249,0.081096008,0.080775417,0.080999643,0.081129491
351.9972229,0.000309707,0.081706598,0.081756994,0.081488661,351.9972229,0.0811323,351.9972229,0.080980994,351.9972229,0.080659144,351.9972229,0.081101537,351.9972229,0.080883555,351.9972229,0.080593914,351.9972229,0.081146337,351.9972229,0.080935486,351.9972229,0.080701098,351.9972229,0.0814633,351.9972229,0.080755249,351.9972229,0.080156118,351.9972229,0.08108665,351.9972229,0.081096008,351.9972229,0.081379525,351.9972229,0.080617875,351.9972229,0.080775417,351.9972229,0.080953918,351.9972229,0.080002628,351.9972229,0.080999643,351.9972229,0.079941444,351.9972229,0.081129491,,350.9865417,0.091828473,0.090339467,0.09134043,0.091331646,0.092164561,0.091397293,0.09185873,0.091344453,0.091827609
350.9865417,0.000654217,0.092791624,0.091828473,0.091914028,350.9865417,0.091273032,350.9865417,0.090339467,350.9865417,0.091038845,350.9865417,0.091169782,350.9865417,0.09134043,350.9865417,0.091499127,350.9865417,0.091930188,350.9865417,0.091331646,350.9865417,0.091485545,350.9865417,0.09176378,350.9865417,0.092164561,350.9865417,0.09156695,350.9865417,0.092162609,350.9865417,0.091397293,350.9865417,0.091686241,350.9865417,0.09033554,350.9865417,0.09185873,350.9865417,0.091009095,350.9865417,0.092000052,350.9865417,0.091344453,350.9865417,0.091800749,350.9865417,0.091827609,,350.0146179,0.104406945,0.104975566,0.104430288,0.102968648,0.103770956,0.104726203,0.102867633,0.104253367,0.104813643
350.0146179,0.000389111,0.103403986,0.104406945,0.104769692,350.0146179,0.105261691,350.0146179,0.104975566,350.0146179,0.103815004,350.0146179,0.10454119,350.0146179,0.104430288,350.0146179,0.10483335,350.0146179,0.103559442,350.0146179,0.102968648,350.0146179,0.103069395,350.0146179,0.103779204,350.0146179,0.103770956,350.0146179,0.104559764,350.0146179,0.103539921,350.0146179,0.104726203,350.0146179,0.104089677,350.0146179,0.104740135,350.0146179,0.102867633,350.0146179,0.103298046,350.0146179,0.104713909,350.0146179,0.104253367,350.0146179,0.104116648,350.0146179,0.104813643,,349.0036926,0.122234769,0.120538466,0.122209974,0.122191109,0.120831408,0.122557931,0.122680768,0.122214943,0.122586183
349.0036926,0.000219672,0.122930631,0.122234769,0.122657076,349.0036926,0.122760743,349.0036926,0.120538466,349.0036926,0.121470682,349.0036926,0.122368835,349.0036926,0.122209974,349.0036926,0.121577866,349.0036926,0.121214606,349.0036926,0.122191109,349.0036926,0.121513553,349.0036926,0.121673055,349.0036926,0.120831408,349.0036926,0.121647775,349.0036926,0.121760994,349.0036926,0.122557931,349.0036926,0.122720771,349.0036926,0.121015221,349.0036926,0.122680768,349.0036926,0.121679358,349.0036926,0.121456608,349.0036926,0.122214943,349.0036926,0.122123309,349.0036926,0.122586183,,347.9926147,0.141255587,0.141580597,0.139649347,0.14047949,0.140039548,0.142489553,0.138377085,0.140166387,0.140456528
347.9926147,3.11E-07,0.141803965,0.141255587,0.138738453,347.9926147,0.140452057,347.9926147,0.141580597,347.9926147,0.140372798,347.9926147,0.139494956,347.9926147,0.139649347,347.9926147,0.137389928,347.9926147,0.13909857,347.9926147,0.14047949,347.9926147,0.140628904,347.9926147,0.14116858,347.9926147,0.140039548,347.9926147,0.142012268,347.9926147,0.13803415,347.9926147,0.142489553,347.9926147,0.139207408,347.9926147,0.142124727,347.9926147,0.138377085,347.9926147,0.141072363,347.9926147,0.14235042,347.9926147,0.140166387,347.9926147,0.141452014,347.9926147,0.140456528,,346.9813843,0.167485684,0.169548243,0.168341771,0.167339981,0.1653658,0.167287588,0.169312432,0.168086946,0.170701161
346.9813843,0.000435517,0.168567792,0.167485684,0.168181613,346.9813843,0.166751757,346.9813843,0.169548243,346.9813843,0.165403798,346.9813843,0.168246388,346.9813843,0.168341771,346.9813843,0.169378072,346.9813843,0.167899087,346.9813843,0.167339981,346.9813843,0.168003351,346.9813843,0.16846557,346.9813843,0.1653658,346.9813843,0.168817252,346.9813843,0.168716371,346.9813843,0.167287588,346.9813843,0.167843878,346.9813843,0.169600606,346.9813843,0.169312432,346.9813843,0.169243053,346.9813843,0.168055072,346.9813843,0.168086946,346.9813843,0.169261858,346.9813843,0.170701161,,346.0089111,0.201576412,0.198884308,0.200316533,0.197934747,0.198830545,0.201308444,0.199221343,0.199525237,0.199989572
346.0089111,1.57E-05,0.199652344,0.201576412,0.199190304,346.0089111,0.195496261,346.0089111,0.198884308,346.0089111,0.200224876,346.0089111,0.200904653,346.0089111,0.200316533,346.0089111,0.196390912,346.0089111,0.20010215,346.0089111,0.197934747,346.0089111,0.198241919,346.0089111,0.198565438,346.0089111,0.198830545,346.0089111,0.197626501,346.0089111,0.197098091,346.0089111,0.201308444,346.0089111,0.201336384,346.0089111,0.195280924,346.0089111,0.199221343,346.0089111,0.195020825,346.0089111,0.201195255,346.0089111,0.199525237,346.0089111,0.20028989,346.0089111,0.199989572,,344.997406,0.235748693,0.239263237,0.240650788,0.240555883,0.240370974,0.241540179,0.239132851,0.236856997,0.242922217
344.997406,0.000551177,0.240356654,0.235748693,0.237691775,344.997406,0.243219182,344.997406,0.239263237,344.997406,0.236482635,344.997406,0.240321353,344.997406,0.240650788,344.997406,0.238987416,344.997406,0.237544641,344.997406,0.240555883,344.997406,0.241140559,344.997406,0.239006177,344.997406,0.240370974,344.997406,0.238276511,344.997406,0.240080357,344.997406,0.241540179,344.997406,0.238879263,344.997406,0.238596052,344.997406,0.239132851,344.997406,0.240540877,344.997406,0.239889532,344.997406,0.236856997,344.997406,0.239498183,344.997406,0.242922217,,343.9857788,0.292955786,0.29669857,0.294588685,0.294853926,0.289906293,0.294823319,0.295356959,0.294533908,0.294113398
343.9857788,9.74E-05,0.295261979,0.292955786,0.295988321,343.9857788,0.29183495,343.9857788,0.29669857,343.9857788,0.292419374,343.9857788,0.295937657,343.9857788,0.294588685,343.9857788,0.294365943,343.9857788,0.295565009,343.9857788,0.294853926,343.9857788,0.289870709,343.9857788,0.294160843,343.9857788,0.289906293,343.9857788,0.292984754,343.9857788,0.293906152,343.9857788,0.294823319,343.9857788,0.295583189,343.9857788,0.292768955,343.9857788,0.295356959,343.9857788,0.294651806,343.9857788,0.289937675,343.9857788,0.294533908,343.9857788,0.292805076,343.9857788,0.294113398,,343.0129395,0.351982832,0.353207916,0.345460862,0.347561956,0.352854937,0.351406932,0.351057112,0.349899352,0.352159381
343.0129395,9.91E-05,0.354541272,0.351982832,0.34320268,343.0129395,0.351928324,343.0129395,0.353207916,343.0129395,0.347550988,343.0129395,0.345632494,343.0129395,0.345460862,343.0129395,0.352855027,343.0129395,0.35267821,343.0129395,0.347561956,343.0129395,0.352131486,343.0129395,0.352060527,343.0129395,0.352854937,343.0129395,0.340131313,343.0129395,0.341352046,343.0129395,0.351406932,343.0129395,0.349294186,343.0129395,0.344773561,343.0129395,0.351057112,343.0129395,0.350073993,343.0129395,0.350261807,343.0129395,0.349899352,343.0129395,0.347867817,343.0129395,0.352159381,,342.0009766,0.429112107,0.43030417,0.431770176,0.428534389,0.429306418,0.426261991,0.423674941,0.427418977,0.433368802
342.0009766,0.000351829,0.419404179,0.429112107,0.429982543,342.0009766,0.425601542,342.0009766,0.43030417,342.0009766,0.422637761,342.0009766,0.430985212,342.0009766,0.431770176,342.0009766,0.429616183,342.0009766,0.429422915,342.0009766,0.428534389,342.0009766,0.415603578,342.0009766,0.420152575,342.0009766,0.429306418,342.0009766,0.424105555,342.0009766,0.428285509,342.0009766,0.426261991,342.0009766,0.428717047,342.0009766,0.433931112,342.0009766,0.423674941,342.0009766,0.429948121,342.0009766,0.428444982,342.0009766,0.427418977,342.0009766,0.430331558,342.0009766,0.433368802,,340.9888916,0.517292917,0.508471012,0.516522944,0.512679219,0.513186336,0.509810865,0.514905453,0.518621266,0.520432174
340.9888916,-4.87E-05,0.517098784,0.517292917,0.516420901,340.9888916,0.51012373,340.9888916,0.508471012,340.9888916,0.504772127,340.9888916,0.518208742,340.9888916,0.516522944,340.9888916,0.515369356,340.9888916,0.513270557,340.9888916,0.512679219,340.9888916,0.517589688,340.9888916,0.518817306,340.9888916,0.513186336,340.9888916,0.518044472,340.9888916,0.514933646,340.9888916,0.509810865,340.9888916,0.509198487,340.9888916,0.505672753,340.9888916,0.514905453,340.9888916,0.509756029,340.9888916,0.507491171,340.9888916,0.518621266,340.9888916,0.517848432,340.9888916,0.520432174,,340.0156555,0.594025552,0.601420105,0.600300074,0.597221851,0.595702827,0.59975338,0.601017237,0.60338825,0.601755738
340.0156555,9.56E-05,0.590278626,0.594025552,0.601784468,340.0156555,0.600077748,340.0156555,0.601420105,340.0156555,0.599724889,340.0156555,0.602837324,340.0156555,0.600300074,340.0156555,0.599662304,340.0156555,0.600757361,340.0156555,0.597221851,340.0156555,0.600953043,340.0156555,0.603190005,340.0156555,0.595702827,340.0156555,0.604392648,340.0156555,0.604043186,340.0156555,0.59975338,340.0156555,0.604643464,340.0156555,0.596464694,340.0156555,0.601017237,340.0156555,0.599116743,340.0156555,0.602519333,340.0156555,0.60338825,340.0156555,0.60343653,340.0156555,0.601755738,,339.0033264,0.697076023,0.700368822,0.693470538,0.699046493,0.698143303,0.69832772,0.699785769,0.69105202,0.701218903
339.0033264,0.000249742,0.699949205,0.697076023,0.690475106,339.0033264,0.695902884,339.0033264,0.700368822,339.0033264,0.691860855,339.0033264,0.700699508,339.0033264,0.693470538,339.0033264,0.701183677,339.0033264,0.699533165,339.0033264,0.699046493,339.0033264,0.686715901,339.0033264,0.700686038,339.0033264,0.698143303,339.0033264,0.69035548,339.0033264,0.686100125,339.0033264,0.69832772,339.0033264,0.693929195,339.0033264,0.705402196,339.0033264,0.699785769,339.0033264,0.695732117,339.0033264,0.700725555,339.0033264,0.69105202,339.0033264,0.703271389,339.0033264,0.701218903,,337.9908447,0.790485859,0.787133932,0.782871783,0.786496639,0.778653324,0.786986411,0.786776125,0.791134477,0.783402383
337.9908447,8.05E-05,0.773877561,0.790485859,0.774482846,337.9908447,0.79374367,337.9908447,0.787133932,337.9908447,0.78611517,337.9908447,0.786342263,337.9908447,0.782871783,337.9908447,0.782833159,337.9908447,0.777501702,337.9908447,0.786496639,337.9908447,0.783362448,337.9908447,0.783941269,337.9908447,0.778653324,337.9908447,0.780943632,337.9908447,0.782516956,337.9908447,0.786986411,337.9908447,0.785575211,337.9908447,0.791086137,337.9908447,0.786776125,337.9908447,0.791722238,337.9908447,0.785285354,337.9908447,0.791134477,337.9908447,0.792668462,337.9908447,0.783402383,,337.0171814,0.870556355,0.859348416,0.873427749,0.873678446,0.872738242,0.876283467,0.875973582,0.878581762,0.876559973
337.0171814,0.000579792,0.872460365,0.870556355,0.870288014,337.0171814,0.875696719,337.0171814,0.859348416,337.0171814,0.87289989,337.0171814,0.874878705,337.0171814,0.873427749,337.0171814,0.87414968,337.0171814,0.873829305,337.0171814,0.873678446,337.0171814,0.875959277,337.0171814,0.875547051,337.0171814,0.872738242,337.0171814,0.877207279,337.0171814,0.875700116,337.0171814,0.876283467,337.0171814,0.877226234,337.0171814,0.876730502,337.0171814,0.875973582,337.0171814,0.870780587,337.0171814,0.871980786,337.0171814,0.878581762,337.0171814,0.873854339,337.0171814,0.876559973,,336.0044861,0.943482637,0.946878374,0.943133712,0.948131084,0.947644055,0.94902581,0.950648725,0.950784028,0.947824597
336.0044861,0.000482601,0.948336303,0.943482637,0.942627788,336.0044861,0.937939763,336.0044861,0.946878374,336.0044861,0.945384145,336.0044861,0.948101282,336.0044861,0.943133712,336.0044861,0.941433787,336.0044861,0.946509302,336.0044861,0.948131084,336.0044861,0.946618199,336.0044861,0.944722354,336.0044861,0.947644055,336.0044861,0.945603907,336.0044861,0.948548675,336.0044861,0.94902581,336.0044861,0.949640334,336.0044861,0.939556301,336.0044861,0.950648725,336.0044861,0.941259265,336.0044861,0.947577536,336.0044861,0.950784028,336.0044861,0.951339364,336.0044861,0.947824597,,334.9915771,0.989522159,1.003626823,1.004294872,1.003783703,1.00030601,1.003992081,1.003062248,0.997338951,1.007692456
334.9915771,0.000280047,1.004354239,0.989522159,1.001368999,334.9915771,1.004133582,334.9915771,1.003626823,334.9915771,1.003744125,334.9915771,1.001477838,334.9915771,1.004294872,334.9915771,1.002617717,334.9915771,1.003715515,334.9915771,1.003783703,334.9915771,1.000749826,334.9915771,1.004281759,334.9915771,1.00030601,334.9915771,1.003231764,334.9915771,1.002311587,334.9915771,1.003992081,334.9915771,1.00450635,334.9915771,1.003574491,334.9915771,1.003062248,334.9915771,1.005421162,334.9915771,1.005075216,334.9915771,0.997338951,334.9915771,1.005723,334.9915771,1.007692456,,334.0175476,1.042338133,1.04237473,1.041840792,1.042740703,1.043311834,1.043841243,1.044921041,1.044016004,1.044679761
334.0175476,6.40E-05,1.039837241,1.042338133,1.0392102,334.0175476,1.045132637,334.0175476,1.04237473,334.0175476,1.04053247,334.0175476,1.041889787,334.0175476,1.041840792,334.0175476,1.04174757,334.0175476,1.043322325,334.0175476,1.042740703,334.0175476,1.041735172,334.0175476,1.040626526,334.0175476,1.043311834,334.0175476,1.045081854,334.0175476,1.044252872,334.0175476,1.043841243,334.0175476,1.044063568,334.0175476,1.043238997,334.0175476,1.044921041,334.0175476,1.044243217,334.0175476,1.045748711,334.0175476,1.044016004,334.0175476,1.046902299,334.0175476,1.044679761,,333.004425,1.072469711,1.071395993,1.068527579,1.072603106,1.073056817,1.073673487,1.075032473,1.071848512,1.073601842
333.004425,0.000176578,1.073199987,1.072469711,1.07454145,333.004425,1.073987246,333.004425,1.071395993,333.004425,1.074636698,333.004425,1.072085381,333.004425,1.068527579,333.004425,1.073360682,333.004425,1.074897051,333.004425,1.072603106,333.004425,1.073659182,333.004425,1.075250626,333.004425,1.073056817,333.004425,1.074306607,333.004425,1.074448109,333.004425,1.073673487,333.004425,1.073690534,333.004425,1.074157357,333.004425,1.075032473,333.004425,1.076447487,333.004425,1.072758198,333.004425,1.071848512,333.004425,1.072683454,333.004425,1.073601842,,331.9911499,1.094729781,1.098943114,1.097555757,1.101175904,1.099507451,1.096938252,1.101008654,1.102903724,1.102597833
331.9911499,0.000277638,1.097286105,1.094729781,1.099969506,331.9911499,1.095564485,331.9911499,1.098943114,331.9911499,1.098252177,331.9911499,1.099670053,331.9911499,1.097555757,331.9911499,1.096025705,331.9911499,1.101098776,331.9911499,1.101175904,331.9911499,1.099892735,331.9911499,1.099989057,331.9911499,1.099507451,331.9911499,1.101136684,331.9911499,1.099100113,331.9911499,1.096938252,331.9911499,1.100587249,331.9911499,1.101472378,331.9911499,1.101008654,331.9911499,1.103075862,331.9911499,1.100879431,331.9911499,1.102903724,331.9911499,1.103982687,331.9911499,1.102597833,,331.0166931,1.113448739,1.11392498,1.115867019,1.120522022,1.12079215,1.123738885,1.120308876,1.121753812,1.122848034
331.0166931,0.000308593,1.117687702,1.113448739,1.119226575,331.0166931,1.114600182,331.0166931,1.11392498,331.0166931,1.117548108,331.0166931,1.114896178,331.0166931,1.115867019,331.0166931,1.113883376,331.0166931,1.118862271,331.0166931,1.120522022,331.0166931,1.117847919,331.0166931,1.121297717,331.0166931,1.12079215,331.0166931,1.11960566,331.0166931,1.120542407,331.0166931,1.123738885,331.0166931,1.118617535,331.0166931,1.120394707,331.0166931,1.120308876,331.0166931,1.121619701,331.0166931,1.121554017,331.0166931,1.121753812,331.0166931,1.123566747,331.0166931,1.122848034,,330.0031128,1.132912397,1.138454199,1.136671305,1.138840556,1.139033437,1.139927864,1.141431332,1.14019382,1.143136263
330.0031128,0.000162128,1.13155055,1.132912397,1.136907697,330.0031128,1.137324333,330.0031128,1.138454199,330.0031128,1.134442925,330.0031128,1.138902783,330.0031128,1.136671305,330.0031128,1.138397217,330.0031128,1.136031628,330.0031128,1.138840556,330.0031128,1.13656795,330.0031128,1.137240767,330.0031128,1.139033437,330.0031128,1.13495934,330.0031128,1.138905168,330.0031128,1.139927864,330.0031128,1.13863647,330.0031128,1.139007092,330.0031128,1.141431332,330.0031128,1.139701486,330.0031128,1.140912652,330.0031128,1.14019382,330.0031128,1.141670942,330.0031128,1.143136263,,328.9894714,1.15512526,1.159504652,1.155493498,1.160001636,1.160376549,1.162558436,1.161364675,1.162810922,1.164653182
328.9894714,0.000322504,1.159101248,1.15512526,1.159011841,328.9894714,1.156558394,328.9894714,1.159504652,328.9894714,1.158456206,328.9894714,1.160948992,328.9894714,1.155493498,328.9894714,1.158739209,328.9894714,1.159267902,328.9894714,1.160001636,328.9894714,1.156020641,328.9894714,1.158230662,328.9894714,1.160376549,328.9894714,1.158554435,328.9894714,1.160121918,328.9894714,1.162558436,328.9894714,1.162411451,328.9894714,1.161927819,328.9894714,1.161364675,328.9894714,1.162296653,328.9894714,1.161093473,328.9894714,1.162810922,328.9894714,1.163668156,328.9894714,1.164653182,,328.014679,1.174120069,1.179738879,1.177214622,1.177724004,1.175279856,1.181186676,1.180110931,1.18415463,1.181538582
328.014679,0.000587569,1.17800355,1.174120069,1.176210999,328.014679,1.177440047,328.014679,1.179738879,328.014679,1.178416848,328.014679,1.17461586,328.014679,1.177214622,328.014679,1.177800655,328.014679,1.176531792,328.014679,1.177724004,328.014679,1.178463459,328.014679,1.179566503,328.014679,1.175279856,328.014679,1.180635571,328.014679,1.180635571,328.014679,1.181186676,328.014679,1.178920746,328.014679,1.18222034,328.014679,1.180110931,328.014679,1.180201769,328.014679,1.181758046,328.014679,1.18415463,328.014679,1.184187055,328.014679,1.181538582,,327.0007324,1.196423769,1.198590875,1.200293541,1.198824644,1.201395988,1.200761557,1.206537843,1.203689098,1.20719099
327.0007324,0.000184218,1.196492553,1.196423769,1.197355986,327.0007324,1.199874043,327.0007324,1.198590875,327.0007324,1.202789307,327.0007324,1.199341059,327.0007324,1.200293541,327.0007324,1.198121309,327.0007324,1.199763298,327.0007324,1.198824644,327.0007324,1.200981021,327.0007324,1.200003028,327.0007324,1.201395988,327.0007324,1.20138371,327.0007324,1.201353669,327.0007324,1.200761557,327.0007324,1.20263052,327.0007324,1.202148318,327.0007324,1.206537843,327.0007324,1.201467276,327.0007324,1.205112219,327.0007324,1.203689098,327.0007324,1.203964949,327.0007324,1.20719099,,325.9866638,1.217870831,1.218540311,1.219105124,1.220296502,1.221167207,1.224276781,1.223130345,1.224592447,1.225847363
325.9866638,3.26E-05,1.216592073,1.217870831,1.218047738,325.9866638,1.216196656,325.9866638,1.218540311,325.9866638,1.21867466,325.9866638,1.218920112,325.9866638,1.219105124,325.9866638,1.217342973,325.9866638,1.221696734,325.9866638,1.220296502,325.9866638,1.218949199,325.9866638,1.220356464,325.9866638,1.221167207,325.9866638,1.220863938,325.9866638,1.223651528,325.9866638,1.224276781,325.9866638,1.22337985,325.9866638,1.223363757,325.9866638,1.223130345,325.9866638,1.221440792,325.9866638,1.225618124,325.9866638,1.224592447,325.9866638,1.228220463,325.9866638,1.225847363,,325.0114746,1.231587648,1.23547709,1.235043526,1.235695243,1.23601377,1.238154411,1.238732696,1.241591692,1.242557645
325.0114746,0.000211592,1.233742237,1.231587648,1.233738303,325.0114746,1.23652041,325.0114746,1.23547709,325.0114746,1.235003114,325.0114746,1.233268499,325.0114746,1.235043526,325.0114746,1.235675335,325.0114746,1.236042142,325.0114746,1.235695243,325.0114746,1.237875104,325.0114746,1.236732006,325.0114746,1.23601377,325.0114746,1.236156583,325.0114746,1.237256765,325.0114746,1.238154411,325.0114746,1.238280177,325.0114746,1.238089323,325.0114746,1.238732696,325.0114746,1.240578413,325.0114746,1.240042448,325.0114746,1.241591692,325.0114746,1.240888119,325.0114746,1.242557645,,323.9971313,1.245036125,1.249130607,1.24846971,1.248948574,1.251086473,1.252743125,1.254770637,1.255412698,1.257742286
323.9971313,0.000173911,1.252162695,1.245036125,1.250151634,323.9971313,1.249138117,323.9971313,1.249130607,323.9971313,1.248793125,323.9971313,1.246774077,323.9971313,1.24846971,323.9971313,1.249517322,323.9971313,1.25193131,323.9971313,1.248948574,323.9971313,1.252442002,323.9971313,1.249717355,323.9971313,1.251086473,323.9971313,1.25257051,323.9971313,1.252153277,323.9971313,1.252743125,323.9971313,1.254309058,323.9971313,1.255694389,323.9971313,1.254770637,323.9971313,1.255060554,323.9971313,1.254799843,323.9971313,1.255412698,323.9971313,1.253585219,323.9971313,1.257742286,,322.982666,1.25589478,1.259909749,1.257699251,1.259288907,1.262059927,1.260320902,1.263742208,1.265508652,1.26421535
322.982666,0.00044868,1.256770253,1.25589478,1.254969478,322.982666,1.260123372,322.982666,1.259909749,322.982666,1.260138512,322.982666,1.258466244,322.982666,1.257699251,322.982666,1.258632302,322.982666,1.258269072,322.982666,1.259288907,322.982666,1.261877537,322.982666,1.259437561,322.982666,1.262059927,322.982666,1.261033535,322.982666,1.258777618,322.982666,1.260320902,322.982666,1.258898735,322.982666,1.265504122,322.982666,1.263742208,322.982666,1.26486063,322.982666,1.264765739,322.982666,1.265508652,322.982666,1.266369104,322.982666,1.26421535,,322.0071106,1.259474277,1.262987494,1.263595104,1.26493001,1.266489267,1.264939427,1.266961217,1.269886255,1.27287519
322.0071106,0.000392712,1.265399218,1.259474277,1.261935115,322.0071106,1.262461424,322.0071106,1.262987494,322.0071106,1.264049888,322.0071106,1.265149832,322.0071106,1.263595104,322.0071106,1.263070583,322.0071106,1.264745116,322.0071106,1.26493001,322.0071106,1.26461482,322.0071106,1.264500022,322.0071106,1.266489267,322.0071106,1.266791701,322.0071106,1.266254425,322.0071106,1.264939427,322.0071106,1.266927719,322.0071106,1.267653942,322.0071106,1.266961217,322.0071106,1.27144146,322.0071106,1.271719337,322.0071106,1.269886255,322.0071106,1.269968271,322.0071106,1.27287519,,320.9924011,1.25606811,1.261242032,1.261404276,1.261842608,1.262057066,1.265371561,1.266265154,1.268015027,1.269597173
320.9924011,0.000415591,1.262752771,1.25606811,1.259582996,320.9924011,1.261153579,320.9924011,1.261242032,320.9924011,1.261719823,320.9924011,1.261081696,320.9924011,1.261404276,320.9924011,1.260951519,320.9924011,1.261482,320.9924011,1.261842608,320.9924011,1.26213336,320.9924011,1.26175189,320.9924011,1.262057066,320.9924011,1.263385415,320.9924011,1.263001084,320.9924011,1.265371561,320.9924011,1.265199065,320.9924011,1.265141249,320.9924011,1.266265154,320.9924011,1.268402934,320.9924011,1.26903522,320.9924011,1.268015027,320.9924011,1.268390059,320.9924011,1.269597173,,320.016571,1.246589541,1.245158911,1.252156615,1.253409147,1.253715992,1.254418015,1.25631237,1.260329008,1.259888411
320.016571,0.000274478,1.252722025,1.246589541,1.248948812,320.016571,1.250499487,320.016571,1.245158911,320.016571,1.248979926,320.016571,1.250793934,320.016571,1.252156615,320.016571,1.252589345,320.016571,1.250130653,320.016571,1.253409147,320.016571,1.255287886,320.016571,1.251934886,320.016571,1.253715992,320.016571,1.252265811,320.016571,1.253739834,320.016571,1.254418015,320.016571,1.253288388,320.016571,1.257498145,320.016571,1.25631237,320.016571,1.257624149,320.016571,1.256477714,320.016571,1.260329008,320.016571,1.257918835,320.016571,1.259888411,,319.0015869,1.223744869,1.228708148,1.231177449,1.233116746,1.232773304,1.234653473,1.239425778,1.238295078,1.239921212
319.0015869,0.000236377,1.230609775,1.223744869,1.229867339,319.0015869,1.230039239,319.0015869,1.228708148,319.0015869,1.231817961,319.0015869,1.229465604,319.0015869,1.231177449,319.0015869,1.227144361,319.0015869,1.23133409,319.0015869,1.233116746,319.0015869,1.230606556,319.0015869,1.231070399,319.0015869,1.232773304,319.0015869,1.234222174,319.0015869,1.231308103,319.0015869,1.234653473,319.0015869,1.235952497,319.0015869,1.238299966,319.0015869,1.239425778,319.0015869,1.239432812,319.0015869,1.236566186,319.0015869,1.238295078,319.0015869,1.237061977,319.0015869,1.239921212,,317.9864807,1.19927001,1.201439738,1.205214858,1.208266497,1.206573844,1.209380031,1.215085387,1.214202642,1.215085864
317.9864807,0.00074919,1.209672332,1.19927001,1.201987624,317.9864807,1.204712987,317.9864807,1.201439738,317.9864807,1.203014612,317.9864807,1.206402898,317.9864807,1.205214858,317.9864807,1.205848098,317.9864807,1.206915736,317.9864807,1.208266497,317.9864807,1.208986521,317.9864807,1.208130717,317.9864807,1.206573844,317.9864807,1.208846211,317.9864807,1.211261988,317.9864807,1.209380031,317.9864807,1.21133709,317.9864807,1.210908651,317.9864807,1.215085387,317.9864807,1.207636714,317.9864807,1.209984303,317.9864807,1.214202642,317.9864807,1.212959409,317.9864807,1.215085864,,317.0102844,1.165379763,1.169308782,1.169380665,1.173745394,1.172088981,1.175575614,1.17707932,1.176038504,1.177425027
